parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,98861,98876,98877,98884,98901,98903,98904,98905,98907,98915,98936,98937,98940,98941,99581,99618,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
slowcoef_sq:hru_98936,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98937,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98940,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98941,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_99581,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_99618,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
smidx_coef:hru_98861,log,factor,0.012188000000000003,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98876,log,factor,0.06357900000000001,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98877,log,factor,0.11163599999999999,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98884,log,factor,0.036649999999999995,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98901,log,factor,0.06464600000000001,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98903,log,factor,0.04889500000000001,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98904,log,factor,0.07120400000000002,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98905,log,factor,0.013328999999999999,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98907,log,factor,0.1,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98915,log,factor,0.022489000000000002,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98936,log,factor,0.026016000000000008,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98937,log,factor,0.07466300000000001,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98940,log,factor,0.131696,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98941,log,factor,0.054615999999999984,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_99581,log,factor,0.018273000000000005,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_99618,log,factor,0.053139000000000006,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
snarea_thresh:hru_98861,log,factor,9.683952,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98876,log,factor,3.2442200000000003,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98877,log,factor,3.2292640000000006,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98884,log,factor,3.3490780000000004,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98901,log,factor,1.30108,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98903,log,factor,1.396894,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98904,log,factor,1.17488,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98905,log,factor,1.399122,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98907,log,factor,1.175881,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98915,log,factor,2.592457,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98936,log,factor,1.013812,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98937,log,factor,1.048857,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98940,log,factor,1.000925,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98941,log,factor,1.070538,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_99581,log,factor,18.498136,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_99618,log,factor,23.058856,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snow_cbh_adj:hru_98861:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98915:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
